seq_type,study,filename
unpaired,Galson_2015a,SRR3099422_Heavy_IGHM
unpaired,Galson_2015a,SRR3099429_Heavy_IGHG
unpaired,Galson_2015a,SRR3099443_Heavy_Bulk
unpaired,Galson_2015a,SRR3099408_Heavy_Bulk
unpaired,Galson_2015a,SRR3099457_Heavy_Bulk
unpaired,Galson_2015a,SRR3099410_Heavy_IGHG
unpaired,Galson_2015a,SRR3099449_Heavy_IGHG
unpaired,Galson_2015a,SRR3099411_Heavy_IGHD
unpaired,Galson_2015a,SRR3099466_Heavy_IGHG
unpaired,Galson_2015a,SRR3099458_Heavy_IGHG
unpaired,Galson_2015a,SRR3099459_Heavy_Bulk
unpaired,Galson_2015a,SRR3099460_Heavy_IGHD
unpaired,Galson_2015a,SRR3099411_Heavy_IGHM
unpaired,Galson_2015a,SRR3099413_Heavy_IGHE
unpaired,Galson_2015a,SRR3099439_Heavy_IGHD
unpaired,Galson_2015a,SRR3099388_Heavy_IGHM
unpaired,Galson_2015a,SRR3099465_Heavy_Bulk
unpaired,Galson_2015a,SRR3099429_Heavy_IGHA
unpaired,Galson_2015a,SRR3099419_Heavy_Bulk
unpaired,Galson_2015a,SRR3099426_Heavy_IGHA
unpaired,Galson_2015a,SRR3099474_Heavy_IGHM
unpaired,Galson_2015a,SRR3099482_Heavy_IGHG
unpaired,Galson_2015a,SRR3099396_Heavy_IGHM
unpaired,Galson_2015a,SRR3099482_Heavy_Bulk
unpaired,Galson_2015a,SRR3099466_Heavy_IGHA
unpaired,Galson_2015a,SRR3099458_Heavy_Bulk
unpaired,Galson_2015a,SRR3099404_Heavy_IGHM
unpaired,Galson_2015a,SRR3099455_Heavy_IGHA
unpaired,Galson_2015a,SRR3099404_Heavy_IGHG
unpaired,Galson_2015a,SRR3099448_Heavy_IGHM
unpaired,Galson_2015a,SRR3099457_Heavy_IGHM
unpaired,Galson_2015a,SRR3099383_Heavy_Bulk
unpaired,Galson_2015a,SRR3099427_Heavy_IGHE
unpaired,Galson_2015a,SRR3099451_Heavy_IGHG
unpaired,Galson_2015a,SRR3099443_Heavy_IGHG
unpaired,Galson_2015a,SRR3099423_Heavy_Bulk
unpaired,Galson_2015a,SRR3099464_Heavy_IGHA
unpaired,Galson_2015a,SRR3099436_Heavy_Bulk
unpaired,Galson_2015a,SRR3099412_Heavy_IGHG
unpaired,Galson_2015a,SRR3099395_Heavy_IGHM
unpaired,Galson_2015a,SRR3099483_Heavy_Bulk
unpaired,Galson_2015a,SRR3099458_Heavy_IGHE
unpaired,Galson_2015a,SRR3099479_Heavy_IGHM
unpaired,Galson_2015a,SRR3099411_Heavy_IGHE
unpaired,Galson_2015a,SRR3099478_Heavy_IGHG
unpaired,Galson_2015a,SRR3099403_Heavy_Bulk
unpaired,Galson_2015a,SRR3099447_Heavy_Bulk
unpaired,Galson_2015a,SRR3099412_Heavy_IGHA
unpaired,Galson_2015a,SRR3099459_Heavy_IGHM
unpaired,Galson_2015a,SRR3099472_Heavy_IGHD
unpaired,Galson_2015a,SRR3099433_Heavy_Bulk
unpaired,Galson_2015a,SRR3099426_Heavy_Bulk
unpaired,Galson_2015a,SRR3099476_Heavy_IGHD
unpaired,Galson_2015a,SRR3099441_Heavy_IGHA
unpaired,Galson_2015a,SRR3099450_Heavy_Bulk
unpaired,Galson_2015a,SRR3099478_Heavy_Bulk
unpaired,Galson_2015a,SRR3099395_Heavy_IGHG
unpaired,Galson_2015a,SRR3099402_Heavy_IGHE
unpaired,Galson_2015a,SRR3099464_Heavy_IGHD
unpaired,Galson_2015a,SRR3099410_Heavy_IGHE
unpaired,Galson_2015a,SRR3099402_Heavy_IGHD
unpaired,Galson_2015a,SRR3099471_Heavy_IGHG
unpaired,Schanz_2014,schanz_2014_08_1_Heavy_IGHM
unpaired,Schanz_2014,schanz_2014_06_1_Heavy_Bulk
unpaired,Schanz_2014,schanz_2014_05_1_Heavy_IGHM
unpaired,Schanz_2014,schanz_2014_08_1_Heavy_IGHA
unpaired,Schanz_2014,schanz_2014_10_1_Heavy_IGHD
unpaired,Schanz_2014,schanz_2014_04_1_Heavy_Bulk
unpaired,Schanz_2014,schanz_2014_09_1_Heavy_IGHG
unpaired,Schanz_2014,schanz_2014_03_1_Light_Bulk
unpaired,Schanz_2014,schanz_2014_10_1_Heavy_IGHG
unpaired,Schanz_2014,schanz_2014_03_1_Heavy_Bulk
unpaired,Schanz_2014,schanz_2014_06_1_Heavy_IGHG
unpaired,Schanz_2014,schanz_2014_02_1_Light_Bulk
unpaired,Schanz_2014,schanz_2014_07_1_Heavy_IGHG
unpaired,Schanz_2014,schanz_2014_08_1_Heavy_IGHE
unpaired,Schanz_2014,schanz_2014_05_1_Heavy_IGHA
unpaired,Schanz_2014,schanz_2014_05_1_Heavy_IGHG
unpaired,Schanz_2014,schanz_2014_10_1_Heavy_Bulk
unpaired,Schanz_2014,schanz_2014_01_1_Light_Bulk
unpaired,Schanz_2014,schanz_2014_06_1_Heavy_IGHM
unpaired,Schanz_2014,schanz_2014_02_1_Heavy_IGHA
unpaired,Schanz_2014,schanz_2014_02_1_Heavy_IGHM
unpaired,Schanz_2014,schanz_2014_03_1_Heavy_IGHG
unpaired,Schanz_2014,schanz_2014_05_1_Light_Bulk
unpaired,Schanz_2014,schanz_2014_07_1_Heavy_Bulk
unpaired,Schanz_2014,schanz_2014_08_1_Heavy_IGHG
unpaired,Schanz_2014,schanz_2014_06_1_Light_Bulk
unpaired,Schanz_2014,schanz_2014_02_1_Heavy_Bulk
unpaired,Schanz_2014,schanz_2014_03_1_Heavy_IGHM
unpaired,Schanz_2014,schanz_2014_09_1_Heavy_Bulk
unpaired,Schanz_2014,schanz_2014_07_1_Heavy_IGHA
unpaired,Schanz_2014,schanz_2014_05_1_Heavy_Bulk
unpaired,Schanz_2014,schanz_2014_08_1_Heavy_Bulk
unpaired,Schanz_2014,schanz_2014_06_1_Heavy_IGHA
unpaired,Schanz_2014,schanz_2014_04_1_Light_Bulk
unpaired,Schanz_2014,schanz_2014_01_1_Heavy_IGHG
unpaired,Schanz_2014,schanz_2014_07_1_Light_Bulk
unpaired,Schanz_2014,schanz_2014_01_1_Heavy_Bulk
unpaired,Halliley_2015,SRR2124223_1_Heavy_Bulk
unpaired,Halliley_2015,SRR2088759_1_Heavy_IGHA
unpaired,Halliley_2015,SRR2124224_1_Heavy_IGHM
unpaired,Halliley_2015,SRR2124223_1_Heavy_IGHD
unpaired,Halliley_2015,SRR2088759_1_Heavy_IGHE
unpaired,Halliley_2015,SRR2124225_1_Heavy_IGHA
unpaired,Halliley_2015,SRR2088756_1_Heavy_IGHG
unpaired,Halliley_2015,SRR2088761_1_Heavy_IGHM
unpaired,Halliley_2015,SRR2088756_1_Heavy_IGHE
unpaired,Halliley_2015,SRR2088759_1_Heavy_IGHM
unpaired,Halliley_2015,SRR2088759_1_Heavy_Bulk
unpaired,Halliley_2015,SRR2124224_1_Heavy_Bulk
unpaired,Halliley_2015,SRR2088761_1_Heavy_IGHA
unpaired,Halliley_2015,SRR2124223_1_Heavy_IGHG
unpaired,Halliley_2015,SRR2124225_1_Heavy_IGHD
unpaired,Halliley_2015,SRR2124224_1_Heavy_IGHA
unpaired,Halliley_2015,SRR2124224_1_Heavy_IGHG
unpaired,Halliley_2015,SRR2088759_1_Heavy_IGHG
unpaired,Halliley_2015,SRR2124225_1_Heavy_IGHG
unpaired,Halliley_2015,SRR2088756_1_Heavy_IGHM
unpaired,Halliley_2015,SRR2124225_1_Heavy_Bulk
unpaired,Halliley_2015,SRR2124225_1_Heavy_IGHM
unpaired,Halliley_2015,SRR2088761_1_Heavy_IGHD
unpaired,Halliley_2015,SRR2124223_1_Heavy_IGHA
unpaired,Halliley_2015,SRR2088761_1_Heavy_Bulk
unpaired,Halliley_2015,SRR2088756_1_Heavy_Bulk
unpaired,Halliley_2015,SRR2088759_1_Heavy_IGHD
unpaired,Halliley_2015,SRR2088761_1_Heavy_IGHG
unpaired,Halliley_2015,SRR2088756_1_Heavy_IGHA
unpaired,Halliley_2015,SRR2088761_1_Heavy_IGHE
unpaired,Halliley_2015,SRR2088756_1_Heavy_IGHD
unpaired,Halliley_2015,SRR2124223_1_Heavy_IGHM
unpaired,Bhiman_2015,SRR2126755_Light_Bulk
unpaired,Bhiman_2015,SRR2126755_Heavy_IGHM
unpaired,Bhiman_2015,SRR2126755_Heavy_Bulk
unpaired,Bhiman_2015,SRR2126754_Heavy_IGHG
unpaired,Bhiman_2015,SRR2126754_Heavy_IGHM
unpaired,Bhiman_2015,SRR2126754_Light_Bulk
unpaired,Bhiman_2015,SRR2126754_Heavy_IGHD
unpaired,Bhiman_2015,SRR2126755_Heavy_IGHG
unpaired,Bhiman_2015,SRR2126754_Heavy_Bulk
unpaired,Bhiman_2015,SRR2126754_Heavy_IGHE
unpaired,Bhiman_2015,SRR2126754_Heavy_IGHA
unpaired,Huang_2016,SRR4417631_1_Heavy_Bulk
unpaired,Huang_2016,SRR4417619_1_Heavy_IGHG
unpaired,Huang_2016,SRR4417625_1_Light_Bulk
unpaired,Huang_2016,SRR4417615_1_Light_Bulk
unpaired,Huang_2016,SRR4417621_1_Heavy_Bulk
unpaired,Huang_2016,SRR4417615_1_Heavy_Bulk
unpaired,Huang_2016,SRR4417630_1_Heavy_Bulk
unpaired,Huang_2016,SRR4417623_1_Light_Bulk
unpaired,Huang_2016,SRR4417616_1_Heavy_Bulk
unpaired,Huang_2016,SRR4417621_1_Light_Bulk
unpaired,Huang_2016,SRR4417625_1_Heavy_Bulk
unpaired,Huang_2016,SRR4417622_1_Heavy_IGHM
unpaired,Huang_2016,SRR4417620_1_Heavy_IGHG
unpaired,Huang_2016,SRR4417631_1_Heavy_IGHG
unpaired,Huang_2016,SRR4417619_1_Light_Bulk
unpaired,Huang_2016,SRR4417629_1_Heavy_IGHG
unpaired,Huang_2016,SRR4417624_1_Light_Bulk
unpaired,Huang_2016,SRR4417628_1_Light_Bulk
unpaired,Huang_2016,SRR4417616_1_Light_Bulk
unpaired,Huang_2016,SRR4417632_1_Light_Bulk
unpaired,Huang_2016,SRR4417625_1_Heavy_IGHG
unpaired,Huang_2016,SRR4417617_1_Light_Bulk
unpaired,Huang_2016,SRR4417629_1_Heavy_Bulk
unpaired,Huang_2016,SRR4417620_1_Heavy_Bulk
unpaired,Huang_2016,SRR4417615_1_Heavy_IGHG
unpaired,Huang_2016,SRR4417629_1_Heavy_IGHE
unpaired,Huang_2016,SRR4417618_1_Light_Bulk
unpaired,Huang_2016,SRR4417616_1_Heavy_IGHG
unpaired,Huang_2016,SRR4417622_1_Light_Bulk
unpaired,Huang_2016,SRR4417621_1_Heavy_IGHG
unpaired,Huang_2016,SRR4417630_1_Heavy_IGHG
unpaired,Huang_2016,SRR4417630_1_Light_Bulk
unpaired,Huang_2016,SRR4417631_1_Light_Bulk
unpaired,Huang_2016,SRR4417629_1_Light_Bulk
unpaired,Huang_2016,SRR4417620_1_Light_Bulk
unpaired,Huang_2016,SRR4417624_1_Heavy_Bulk
unpaired,Huang_2016,SRR4417619_1_Heavy_Bulk
unpaired,Jaffe_2022,1287160_1_Light_Bulk
unpaired,Jaffe_2022,1287188_1_Heavy_IGHM
unpaired,Jaffe_2022,1287149_1_Heavy_IGHG
unpaired,Jaffe_2022,1279059_1_Light_Bulk
unpaired,Jaffe_2022,1287173_1_Heavy_IGHD
unpaired,Jaffe_2022,1287158_1_Heavy_IGHM
unpaired,Jaffe_2022,1287206_1_Heavy_IGHD
unpaired,Jaffe_2022,1279053_1_Heavy_Bulk
unpaired,Jaffe_2022,1287195_1_Heavy_IGHD
unpaired,Jaffe_2022,1287144_1_Heavy_IGHG
unpaired,Jaffe_2022,1279071_1_Heavy_IGHD
unpaired,Jaffe_2022,1287175_1_Heavy_Bulk
unpaired,Jaffe_2022,1287162_1_Heavy_Bulk
unpaired,Jaffe_2022,1279068_1_Heavy_Bulk
unpaired,Jaffe_2022,1279052_1_Light_Bulk
unpaired,Jaffe_2022,1287152_1_Heavy_IGHM
unpaired,Jaffe_2022,1287155_1_Heavy_IGHG
unpaired,Jaffe_2022,1287201_1_Heavy_IGHA
unpaired,Jaffe_2022,1287189_1_Heavy_IGHG
unpaired,Jaffe_2022,1287151_1_Heavy_Bulk
unpaired,Jaffe_2022,1287200_1_Heavy_Bulk
unpaired,Jaffe_2022,1287144_1_Heavy_IGHM
unpaired,Jaffe_2022,1279057_1_Light_Bulk
unpaired,Jaffe_2022,1287207_1_Heavy_IGHD
unpaired,Jaffe_2022,1287159_1_Heavy_IGHM
unpaired,Jaffe_2022,1287145_1_Heavy_IGHA
unpaired,Jaffe_2022,1287159_1_Heavy_Bulk
unpaired,Jaffe_2022,1279057_1_Heavy_Bulk
unpaired,Jaffe_2022,1279080_1_Heavy_Bulk
unpaired,Jaffe_2022,1287195_1_Heavy_Bulk
unpaired,Jaffe_2022,1287193_1_Heavy_IGHA
unpaired,Jaffe_2022,1287159_1_Heavy_IGHG
unpaired,Jaffe_2022,1287203_1_Heavy_IGHM
unpaired,Jaffe_2022,1279066_1_Heavy_IGHA
unpaired,Jaffe_2022,1279076_1_Heavy_IGHG
unpaired,Jaffe_2022,1287194_1_Heavy_Bulk
unpaired,Jaffe_2022,1287207_1_Heavy_IGHM
unpaired,Jaffe_2022,1287157_1_Heavy_IGHG
unpaired,Jaffe_2022,1287202_1_Heavy_Bulk
unpaired,Jaffe_2022,1287188_1_Heavy_IGHG
unpaired,Jaffe_2022,1279079_1_Light_Bulk
unpaired,Jaffe_2022,1287169_1_Light_Bulk
unpaired,Jaffe_2022,1287196_1_Heavy_IGHM
unpaired,Jaffe_2022,1279059_1_Heavy_IGHA
unpaired,Jaffe_2022,1287179_1_Heavy_Bulk
unpaired,Jaffe_2022,1287147_1_Light_Bulk
unpaired,Jaffe_2022,1287160_1_Heavy_Bulk
unpaired,Jaffe_2022,1279072_1_Heavy_IGHM
unpaired,Jaffe_2022,1287170_1_Light_Bulk
unpaired,Jaffe_2022,1287186_1_Light_Bulk
unpaired,Jaffe_2022,1279080_1_Light_Bulk
unpaired,Jaffe_2022,1287145_1_Heavy_Bulk
unpaired,Jaffe_2022,1287187_1_Heavy_IGHG
unpaired,Jaffe_2022,1287164_1_Heavy_IGHA
unpaired,Jaffe_2022,1287181_1_Heavy_IGHD
unpaired,Jaffe_2022,1279073_1_Heavy_IGHG
unpaired,Jaffe_2022,1287153_1_Heavy_IGHG
unpaired,Jaffe_2022,1287171_1_Heavy_IGHG
unpaired,Jaffe_2022,1279073_1_Heavy_IGHM
unpaired,Jaffe_2022,1287206_1_Heavy_IGHM
unpaired,Jaffe_2022,1279069_1_Heavy_IGHD
unpaired,Jaffe_2022,1287172_1_Heavy_IGHD
unpaired,Jaffe_2022,1279080_1_Heavy_IGHM
unpaired,Jaffe_2022,1279053_1_Heavy_IGHG
unpaired,Jaffe_2022,1279062_1_Light_Bulk
unpaired,Jaffe_2022,1287180_1_Heavy_Bulk
unpaired,Jaffe_2022,1287183_1_Heavy_IGHA
unpaired,Jaffe_2022,1279077_1_Heavy_IGHD
unpaired,Jaffe_2022,1279067_1_Heavy_Bulk
unpaired,Jaffe_2022,1287151_1_Heavy_IGHD
unpaired,Jaffe_2022,1287194_1_Heavy_IGHD
unpaired,Jaffe_2022,1279067_1_Heavy_IGHD
unpaired,Jaffe_2022,1287166_1_Heavy_IGHA
unpaired,Jaffe_2022,1279078_1_Heavy_IGHM
unpaired,Jaffe_2022,1287182_1_Heavy_IGHM
unpaired,Jaffe_2022,1279055_1_Heavy_Bulk
unpaired,Jaffe_2022,1279055_1_Heavy_IGHA
unpaired,Jaffe_2022,1279070_1_Heavy_IGHG
unpaired,Jaffe_2022,1287161_1_Heavy_IGHD
unpaired,Jaffe_2022,1287150_1_Heavy_Bulk
unpaired,Jaffe_2022,1287165_1_Heavy_IGHD
unpaired,Jaffe_2022,1287167_1_Heavy_IGHD
unpaired,Jaffe_2022,1287194_1_Heavy_IGHA
unpaired,Jaffe_2022,1279069_1_Light_Bulk
unpaired,Jaffe_2022,1287198_1_Heavy_Bulk
unpaired,Jaffe_2022,1287153_1_Heavy_IGHA
unpaired,Jaffe_2022,1287185_1_Light_Bulk
unpaired,Jaffe_2022,1279072_1_Heavy_IGHG
unpaired,Jaffe_2022,1287156_1_Heavy_Bulk
unpaired,Jaffe_2022,1279049_1_Heavy_IGHD
unpaired,Jaffe_2022,1287200_1_Heavy_IGHA
unpaired,Jaffe_2022,1287153_1_Light_Bulk
unpaired,Jaffe_2022,1279058_1_Heavy_IGHD
unpaired,Jaffe_2022,1279066_1_Heavy_Bulk
unpaired,Jaffe_2022,1287177_1_Heavy_IGHD
unpaired,Jaffe_2022,1287193_1_Heavy_IGHM
unpaired,Jaffe_2022,1287189_1_Heavy_Bulk
unpaired,Jaffe_2022,1279058_1_Heavy_IGHG
unpaired,Jaffe_2022,1287192_1_Light_Bulk
unpaired,Jaffe_2022,1279059_1_Heavy_IGHD
unpaired,Jaffe_2022,1287197_1_Heavy_IGHA
unpaired,Jaffe_2022,1287163_1_Heavy_IGHG
unpaired,Jaffe_2022,1287197_1_Heavy_IGHD
unpaired,Jaffe_2022,1287166_1_Heavy_IGHG
unpaired,Jaffe_2022,1279049_1_Light_Bulk
unpaired,Jaffe_2022,1279072_1_Heavy_IGHD
unpaired,Jaffe_2022,1279054_1_Heavy_IGHG
unpaired,Jaffe_2022,1287158_1_Heavy_Bulk
unpaired,Jaffe_2022,1287202_1_Heavy_IGHD
unpaired,Jaffe_2022,1287206_1_Heavy_IGHA
unpaired,Jaffe_2022,1279074_1_Heavy_IGHA
unpaired,Jaffe_2022,1279061_1_Heavy_IGHA
unpaired,Jaffe_2022,1287166_1_Heavy_IGHM
unpaired,Jaffe_2022,1279070_1_Heavy_IGHD
unpaired,Jaffe_2022,1279080_1_Heavy_IGHA
unpaired,Jaffe_2022,1287195_1_Heavy_IGHG
unpaired,Jaffe_2022,1279069_1_Heavy_IGHA
unpaired,Jaffe_2022,1287206_1_Heavy_Bulk
unpaired,Jaffe_2022,1287147_1_Heavy_IGHG
unpaired,Jaffe_2022,1279066_1_Heavy_IGHM
unpaired,Jaffe_2022,1287196_1_Heavy_IGHG
unpaired,Jaffe_2022,1287172_1_Heavy_Bulk
unpaired,Jaffe_2022,1287207_1_Light_Bulk
unpaired,Jaffe_2022,1287151_1_Heavy_IGHG
unpaired,Jaffe_2022,1287177_1_Light_Bulk
unpaired,Jaffe_2022,1279070_1_Heavy_IGHA
unpaired,Jaffe_2022,1287154_1_Heavy_IGHM
unpaired,Jaffe_2022,1279065_1_Heavy_IGHD
unpaired,Jaffe_2022,1287193_1_Heavy_Bulk
unpaired,Jaffe_2022,1287198_1_Heavy_IGHG
unpaired,Jaffe_2022,1287174_1_Heavy_IGHA
unpaired,Jaffe_2022,1287153_1_Heavy_Bulk
unpaired,Jaffe_2022,1287173_1_Light_Bulk
unpaired,Jaffe_2022,1287150_1_Heavy_IGHD
unpaired,Jaffe_2022,1287165_1_Heavy_IGHE
unpaired,Jaffe_2022,1287184_1_Heavy_IGHD
unpaired,Jaffe_2022,1287146_1_Heavy_IGHG
unpaired,Jaffe_2022,1287154_1_Light_Bulk
unpaired,Jaffe_2022,1287201_1_Heavy_IGHG
unpaired,Jaffe_2022,1287207_1_Heavy_Bulk
unpaired,Jaffe_2022,1287150_1_Light_Bulk
unpaired,Jaffe_2022,1287202_1_Heavy_IGHG
unpaired,Jaffe_2022,1279062_1_Heavy_Bulk
unpaired,Jaffe_2022,1287147_1_Heavy_IGHA
unpaired,Jaffe_2022,1279078_1_Light_Bulk
unpaired,Jaffe_2022,1279050_1_Heavy_IGHG
unpaired,Jaffe_2022,1287165_1_Heavy_IGHM
unpaired,Jaffe_2022,1287207_1_Heavy_IGHA
unpaired,Jaffe_2022,1287195_1_Light_Bulk
unpaired,Jaffe_2022,1279068_1_Heavy_IGHG
unpaired,Jaffe_2022,1287190_1_Heavy_Bulk
unpaired,Jaffe_2022,1287161_1_Heavy_IGHA
unpaired,Jaffe_2022,1287149_1_Heavy_IGHD
unpaired,Jaffe_2022,1287193_1_Heavy_IGHG
unpaired,Jaffe_2022,1287185_1_Heavy_IGHD
unpaired,Jaffe_2022,1287164_1_Light_Bulk
unpaired,Jaffe_2022,1287169_1_Heavy_IGHA
unpaired,Jaffe_2022,1287201_1_Light_Bulk
unpaired,Jaffe_2022,1287198_1_Light_Bulk
unpaired,Jaffe_2022,1279073_1_Light_Bulk
unpaired,Jaffe_2022,1287148_1_Heavy_IGHG
unpaired,Jaffe_2022,1287162_1_Heavy_IGHM
unpaired,Jaffe_2022,1279075_1_Heavy_IGHA
unpaired,Jaffe_2022,1279062_1_Heavy_IGHM
unpaired,Jaffe_2022,1287178_1_Heavy_IGHM
unpaired,Jaffe_2022,1287158_1_Heavy_IGHA
unpaired,Jaffe_2022,1279060_1_Heavy_IGHG
unpaired,Jaffe_2022,1287173_1_Heavy_IGHM
unpaired,Jaffe_2022,1279063_1_Heavy_IGHD
unpaired,Jaffe_2022,1287181_1_Heavy_IGHA
unpaired,Jaffe_2022,1287163_1_Heavy_IGHA
unpaired,Jaffe_2022,1287174_1_Heavy_IGHG
unpaired,Jaffe_2022,1287151_1_Heavy_IGHM
unpaired,Jaffe_2022,1287182_1_Heavy_Bulk
unpaired,Jaffe_2022,1279055_1_Heavy_IGHD
unpaired,Jaffe_2022,1279060_1_Heavy_IGHA
unpaired,Jaffe_2022,1287156_1_Heavy_IGHM
unpaired,Jaffe_2022,1287149_1_Heavy_IGHM
unpaired,Jaffe_2022,1279076_1_Heavy_IGHM
unpaired,Jaffe_2022,1287204_1_Heavy_IGHM
unpaired,Jaffe_2022,1287192_1_Heavy_IGHM
unpaired,Jaffe_2022,1287199_1_Heavy_IGHD
unpaired,Jaffe_2022,1287176_1_Heavy_IGHG
unpaired,Jaffe_2022,1287163_1_Heavy_Bulk
unpaired,Jaffe_2022,1287175_1_Light_Bulk
unpaired,Jaffe_2022,1287148_1_Heavy_Bulk
unpaired,Jaffe_2022,1287170_1_Heavy_Bulk
unpaired,Jaffe_2022,1287181_1_Heavy_IGHM
unpaired,Jaffe_2022,1287144_1_Heavy_Bulk
unpaired,Jaffe_2022,1279062_1_Heavy_IGHD
unpaired,Jaffe_2022,1287173_1_Heavy_Bulk
unpaired,Jaffe_2022,1279069_1_Heavy_IGHG
unpaired,Jaffe_2022,1287174_1_Heavy_IGHD
unpaired,Jaffe_2022,1287187_1_Light_Bulk
unpaired,Jaffe_2022,1287191_1_Light_Bulk
unpaired,Jaffe_2022,1279075_1_Heavy_IGHD
unpaired,Jaffe_2022,1287165_1_Heavy_Bulk
unpaired,Jaffe_2022,1279051_1_Heavy_IGHG
unpaired,Jaffe_2022,1287181_1_Heavy_Bulk
unpaired,Jaffe_2022,1287154_1_Heavy_IGHD
unpaired,Jaffe_2022,1279071_1_Heavy_IGHA
unpaired,Jaffe_2022,1287148_1_Light_Bulk
unpaired,Jaffe_2022,1287160_1_Heavy_IGHD
unpaired,Jaffe_2022,1287194_1_Heavy_IGHG
unpaired,Jaffe_2022,1287172_1_Heavy_IGHG
unpaired,Jaffe_2022,1287196_1_Heavy_IGHA
unpaired,Jaffe_2022,1287166_1_Light_Bulk
unpaired,Jaffe_2022,1279078_1_Heavy_IGHA
unpaired,Jaffe_2022,1287192_1_Heavy_IGHG
unpaired,Jaffe_2022,1279078_1_Heavy_Bulk
unpaired,Jaffe_2022,1287176_1_Light_Bulk
unpaired,Jaffe_2022,1287169_1_Heavy_IGHD
unpaired,Jaffe_2022,1287198_1_Heavy_IGHA
unpaired,Jaffe_2022,1279066_1_Heavy_IGHD
unpaired,Jaffe_2022,1287147_1_Heavy_IGHM
unpaired,Jaffe_2022,1287204_1_Heavy_IGHD
unpaired,Jaffe_2022,1279065_1_Light_Bulk
unpaired,Jaffe_2022,1287159_1_Heavy_IGHA
unpaired,Jaffe_2022,1287198_1_Heavy_IGHD
unpaired,Jaffe_2022,1279077_1_Heavy_IGHG
unpaired,Jaffe_2022,1287207_1_Heavy_IGHG
unpaired,Jaffe_2022,1287146_1_Heavy_IGHM
unpaired,Jaffe_2022,1287187_1_Heavy_IGHD
unpaired,Jaffe_2022,1287175_1_Heavy_IGHA
unpaired,Jaffe_2022,1287202_1_Heavy_IGHA
unpaired,Jaffe_2022,1287180_1_Heavy_IGHD
unpaired,Jaffe_2022,1287156_1_Light_Bulk
unpaired,Jaffe_2022,1287200_1_Light_Bulk
unpaired,Jaffe_2022,1287199_1_Light_Bulk
unpaired,Jaffe_2022,1287146_1_Light_Bulk
unpaired,Jaffe_2022,1287174_1_Heavy_Bulk
unpaired,Jaffe_2022,1279065_1_Heavy_Bulk
unpaired,Jaffe_2022,1287188_1_Heavy_IGHA
unpaired,Jaffe_2022,1287180_1_Heavy_IGHM
unpaired,Jaffe_2022,1279073_1_Heavy_Bulk
unpaired,Jaffe_2022,1287171_1_Heavy_IGHA
unpaired,Jaffe_2022,1287169_1_Heavy_IGHG
unpaired,Jaffe_2022,1287162_1_Heavy_IGHD
unpaired,Jaffe_2022,1279050_1_Heavy_Bulk
unpaired,Jaffe_2022,1287171_1_Light_Bulk
unpaired,Jaffe_2022,1279057_1_Heavy_IGHG
unpaired,Jaffe_2022,1287178_1_Heavy_IGHD
unpaired,Jaffe_2022,1287179_1_Heavy_IGHD
unpaired,Jaffe_2022,1279060_1_Heavy_IGHD
unpaired,Jaffe_2022,1287189_1_Heavy_IGHD
unpaired,Jaffe_2022,1287176_1_Heavy_IGHD
unpaired,Jaffe_2022,1279055_1_Heavy_IGHG
unpaired,Jaffe_2022,1287153_1_Heavy_IGHD
unpaired,Jaffe_2022,1287155_1_Heavy_IGHD
unpaired,Jaffe_2022,1279051_1_Light_Bulk
unpaired,Jaffe_2022,1287170_1_Heavy_IGHG
unpaired,Jaffe_2022,1287168_1_Heavy_Bulk
unpaired,Jaffe_2022,1279074_1_Heavy_IGHD
unpaired,Jaffe_2022,1287191_1_Heavy_Bulk
unpaired,Jaffe_2022,1279071_1_Heavy_Bulk
unpaired,Jaffe_2022,1287182_1_Heavy_IGHD
unpaired,Jaffe_2022,1279079_1_Heavy_IGHD
unpaired,Jaffe_2022,1279080_1_Heavy_IGHG
unpaired,Jaffe_2022,1287199_1_Heavy_Bulk
unpaired,Jaffe_2022,1287144_1_Heavy_IGHD
unpaired,Jaffe_2022,1287168_1_Heavy_IGHM
unpaired,Jaffe_2022,1287197_1_Heavy_IGHM
unpaired,Jaffe_2022,1287157_1_Heavy_IGHD
unpaired,Jaffe_2022,1287193_1_Heavy_IGHD
unpaired,Jaffe_2022,1287204_1_Heavy_Bulk
unpaired,Jaffe_2022,1287154_1_Heavy_Bulk
unpaired,Jaffe_2022,1287174_1_Heavy_IGHM
unpaired,Jaffe_2022,1287177_1_Heavy_Bulk
unpaired,Jaffe_2022,1279065_1_Heavy_IGHM
unpaired,Jaffe_2022,1287148_1_Heavy_IGHM
unpaired,Jaffe_2022,1279049_1_Heavy_IGHM
unpaired,Jaffe_2022,1287157_1_Heavy_Bulk
unpaired,Jaffe_2022,1279078_1_Heavy_IGHG
unpaired,Jaffe_2022,1287161_1_Heavy_IGHM
unpaired,Jaffe_2022,1287184_1_Light_Bulk
unpaired,Jaffe_2022,1287203_1_Heavy_Bulk
unpaired,Jaffe_2022,1279069_1_Heavy_Bulk
unpaired,Jaffe_2022,1287186_1_Heavy_IGHM
unpaired,Jaffe_2022,1279061_1_Heavy_IGHG
unpaired,Jaffe_2022,1287147_1_Heavy_IGHD
unpaired,Jaffe_2022,1287172_1_Light_Bulk
unpaired,Jaffe_2022,1287157_1_Light_Bulk
unpaired,Jaffe_2022,1287164_1_Heavy_Bulk
